FID,AREA,GRID_CODE,SQFT,ACRES,SQMI,SHAPE_Length,SHAPE_Area
23091,20172,3,20172,0.46308541,0.00072357088,262.943834166044,3240.89813884085
23092,26896,6,26896,0.6174472,0.00096476119,328.556242002615,4321.31269592484
23093,40344,5,40344,0.92617083,0.001447142,394.381709252423,6480.67590266041
23094,6724,11,6724,0.1543618,0.0002411903,131.473256754293,1080.32197190577
23095,154652,5,154652,3.5503211,0.0055473759,1117.04406894094,24843.1945165597
23096,6724,3,6724,0.1543618,0.0002411903,131.469639204272,1080.26252206816
23097,6724,2,6724,0.1543618,0.0002411903,131.489178265388,1080.58364756815
23098,6724,14,6724,0.1543618,0.0002411903,131.477932324986,1080.3988120007
23099,134480,8,134480,3.0872359,0.0048238062,853.941899219832,21606.6815898366
23100,47068,11,47068,1.080533,0.001688333,460.027908037644,7562.23390843877
23101,13448,5,13448,0.3087236,0.00048238059,197.319574327381,2160.24917746169
23102,40344,6,40344,0.92617083,0.001447142,394.682262953436,6482.15120736688
23103,6724,14,6724,0.1543618,0.0002411903,131.472788628106,1080.31427774461
23104,6724,6,6724,0.1543618,0.0002411903,131.477402329415,1080.39010591824
23105,33620,14,33620,0.77180898,0.001205952,328.78058352976,5400.61515715098
23106,6724,3,6724,0.1543618,0.0002411903,131.474772951452,1080.34688903268
23107,174824,14,174824,4.0134072,0.0062709479,1051.44541662215,28083.7999242151
23108,40344,2,40344,0.92617083,0.001447142,328.555301360308,6481.9303824185
23109,6724,10,6724,0.1543618,0.0002411903,131.472875750535,1080.31570657634
23110,188272,8,188272,4.3221302,0.0067533278,920.084744519038,30250.8398432354
23111,6724,6,6724,0.1543618,0.0002411903,131.464929750066,1080.18512778805
23112,645504,10,645504,14.81873,0.02315427,2957.80434132047,103713.632214271
23113,53792,4,53792,1.234894,0.001929522,394.414752506486,8642.35151793859
23114,154652,3,154652,3.5503211,0.0055473759,1051.55441727717,24848.4775123041
23115,20172,3,20172,0.46308541,0.00072357088,262.951428529676,3241.09204472756
23116,6724,6,6724,0.1543618,0.0002411903,131.461898951859,1080.13532130252
23117,154652,5,154652,3.5503211,0.0055473759,1051.44919448719,24843.5562457471
23118,73964,4,73964,1.69798,0.002653094,591.752907607677,11883.3756847603
23119,6724,10,6724,0.1543618,0.0002411903,131.473536071531,1080.32656621945
23120,6724,2,6724,0.1543618,0.0002411903,131.47926879636,1080.42077680638
23121,67240,3,67240,1.543618,0.0024119031,591.768146033785,10803.6146591911
23122,87412,3,87412,2.0067029,0.003135473,657.051526226175,14041.6491328958
23123,40344,4,40344,0.92617083,0.001447142,328.810162668856,6481.90014449906
23124,181548,5,181548,4.167768,0.0065121381,919.987939633159,29164.3247799578
23125,13448,14,13448,0.3087236,0.00048238059,197.337943156928,2160.64887284771
23126,60516,6,60516,1.389256,0.002170712,525.886964399455,9722.67697749638
23127,6724,11,6724,0.1543618,0.0002411903,131.476819283648,1080.38051966987
23128,1472556,4,1472556,33.805229,0.052820671,4074.19524530553,236538.657365164
23129,53792,1,53792,1.234894,0.001929522,460.254389879851,8641.45705017765
23130,87412,2,87412,2.0067029,0.003135473,657.89652118825,14045.024218057
23131,33620,6,33620,0.77180898,0.001205952,328.570744217602,5402.11547020471
23132,13448,6,13448,0.3087236,0.00048238059,197.343481253675,2160.77010974753
23133,26896,14,26896,0.6174472,0.00096476119,262.929766913899,4320.73746337454
23134,174824,8,174824,4.0134072,0.0062709479,788.834684956887,28088.0122458225
23135,13448,10,13448,0.3087236,0.00048238059,197.343971176868,2160.78244119574
23136,6724,6,6724,0.1543618,0.0002411903,131.476953904356,1080.38273211218
23137,268960,7,268960,6.1744719,0.0096476125,1445.43571240353,43212.6805861994
23138,504300,4,504300,11.57714,0.01808928,2103.62245189084,81008.3953629671
23139,215168,3,215168,4.9395781,0.00771809,1510.68964525306,34565.6038052931
23140,2118060,3,2118060,48.62397,0.075974964,4665.68590839116,340234.409685734
23141,268960,7,268960,6.1744719,0.0096476125,1708.63037099816,43212.3271928243
23142,20172,4,20172,0.46308541,0.00072357088,262.957809046468,3241.24937863095
23143,13448,6,13448,0.3087236,0.00048238059,197.091389384741,2160.84848798057
23144,13448,3,13448,0.3087236,0.00048238059,197.343618139445,2160.77171601776
23145,13448,4,13448,0.3087236,0.00048238059,197.08414274106,2160.69204878398
23146,228616,6,228616,5.248301,0.0082004704,1183.56431916916,36734.090091408
23147,6724,4,6724,0.1543618,0.0002411903,131.464092344731,1080.17136582677
23148,6724,4,6724,0.1543618,0.0002411903,131.466900664027,1080.21751901007
23149,13448,3,13448,0.3087236,0.00048238059,197.082379527411,2160.65202276052
23150,26896,14,26896,0.6174472,0.00096476119,329.075944723341,4321.52808723125
23151,188272,11,188272,4.3221302,0.0067533278,986.216650805675,30251.3766743416
23152,6724,8,6724,0.1543618,0.0002411903,131.475190913015,1080.35376256512
23153,13448,3,13448,0.3087236,0.00048238059,197.338248553994,2160.65649090455
23154,40344,6,40344,0.92617083,0.001447142,394.431823127427,6482.33128204363
23155,430336,3,430336,9.8791552,0.01543618,1709.54338540714,69130.5805857977
23156,6724,6,6724,0.1543618,0.0002411903,131.464777355472,1080.18262273421
23157,40344,7,40344,0.92617083,0.001447142,394.420384483548,6481.94679373961
23158,188272,6,188272,4.3221302,0.0067533278,1117.90697108451,30249.0593651221
23159,6724,14,6724,0.1543618,0.0002411903,131.473931869397,1080.33306916515
23160,73964,2,73964,1.69798,0.002653094,722.997589140138,11884.2784839657
23161,107584,6,107584,2.469789,0.003859045,657.385483888322,17286.1681572658
23162,161376,3,161376,3.7046831,0.005788567,986.477545477275,25930.1203875461
23163,147928,6,147928,3.3959601,0.005306188,854.38923786638,23763.7821567079
23164,13448,6,13448,0.3087236,0.00048238059,197.328117673878,2160.43349788505
23165,80688,11,80688,1.852342,0.002894284,591.522492263559,12964.776437931
23166,94136,2,94136,2.1610651,0.0033766639,591.253210386049,15124.8663539773
23167,60516,6,60516,1.389256,0.002170712,460.284488590869,9722.90094802444
23168,60516,7,60516,1.389256,0.002170712,460.049644443911,9723.7775637127
23169,20172,6,20172,0.46308541,0.00072357088,262.947361857686,3240.98598502164
23170,490852,2,490852,11.26841,0.01760689,2565.93230441301,78849.9051976293
23171,141204,5,141204,3.2415979,0.0050649969,854.658105873042,22684.3438989926
23172,6724,4,6724,0.1543618,0.0002411903,131.478504325582,1080.40821437277
23173,443784,14,443784,10.18788,0.01591856,2103.14690117075,71289.7801540576
23174,33620,3,33620,0.77180898,0.001205952,328.81598662286,5401.78755511816
23175,6724,10,6724,0.1543618,0.0002411903,131.479787327171,1080.42929891474
23176,67240,7,67240,1.543618,0.0024119031,525.912855312383,10804.0376455365
23177,26896,10,26896,0.6174472,0.00096476119,262.961573201541,4321.78786592312
23178,20172,6,20172,0.46308541,0.00072357088,262.957293589827,3241.23002083485
23179,127756,8,127756,2.932874,0.004582616,722.97827660838,20526.3121365693
23180,6724,3,6724,0.1543618,0.0002411903,131.474273799235,1080.33867958551
23181,53792,14,53792,1.234894,0.001929522,460.267458796521,8641.93962166549
23182,20172,10,20172,0.46308541,0.00072357088,262.960869663155,3241.31814999998
23183,6724,7,6724,0.1543618,0.0002411903,131.481785811272,1080.46214920355
23184,2864424,3,2864424,65.758133,0.1027471,7297.43454484141,460187.362002936
23185,1465832,2,1465832,33.650871,0.052579481,6111.34539960226,235492.708761311
23186,20172,2,20172,0.46308541,0.00072357088,262.94914362003,3241.0339580115
23187,87412,3,87412,2.0067029,0.003135473,788.600167038952,14044.7602792311
23188,134480,7,134480,3.0872359,0.0048238062,723.016793227661,21608.9511355831
23189,53792,4,53792,1.234894,0.001929522,459.998915052333,8641.45501330152
23190,33620,6,33620,0.77180898,0.001205952,328.796315162439,5401.13426058734
23191,470680,11,470680,10.80533,0.01688333,2497.82278872008,75627.4552883337
23192,289132,6,289132,6.637558,0.01037118,1642.97764315046,46450.6524176483
23193,961532,3,961532,22.07374,0.03449022,3550.14486906156,154496.436905696
23194,6724,14,6724,0.1543618,0.0002411903,131.475128581579,1080.35273389371
23195,6724,6,6724,0.1543618,0.0002411903,131.477025544282,1080.38391453668
23196,4215950,7,4215950,96.784897,0.151226,11833.6471036106,677308.663711813
23197,242064,4,242064,5.557025,0.0086828517,1314.89319302352,38885.9817661615
23198,2171852,8,2171852,49.85886,0.07790447,4667.58916401698,348890.396608031
23199,6724,6,6724,0.1543618,0.0002411903,131.468476355726,1080.24340786722
23200,26896,10,26896,0.6174472,0.00096476119,328.55943268957,4321.39302899175
23201,13448,6,13448,0.3087236,0.00048238059,197.344294883236,2160.78772450218
23202,369820,7,369820,8.4898987,0.01326547,1709.5461171092,59409.3900433317
23203,504300,10,504300,11.57714,0.01808928,2235.4068490303,81032.196053
23204,20172,11,20172,0.46308541,0.00072357088,262.942146173288,3240.85741317562
23205,40344,3,40344,0.92617083,0.001447142,328.82800518263,6482.59763706485
23206,33620,7,33620,0.77180898,0.001205952,394.442039481964,5402.21558600586
23207,6724,14,6724,0.1543618,0.0002411903,131.475622099664,1080.36084213914
23208,181548,3,181548,4.167768,0.0065121381,919.812339996294,29169.3583622959
23209,154652,3,154652,3.5503211,0.0055473759,985.628031680888,24845.476750148
23210,6724,6,6724,0.1543618,0.0002411903,131.467241749341,1080.22312155824
23211,6724,6,6724,0.1543618,0.0002411903,131.482382044257,1080.47194599574
23212,6724,5,6724,0.1543618,0.0002411903,131.479830656888,1080.43001380673
23213,6724,11,6724,0.1543618,0.0002411903,131.471613060122,1080.29496199456
23214,13448,7,13448,0.3087236,0.00048238059,197.0959118452,2160.94684826036
23215,73964,2,73964,1.69798,0.002653094,526.378392477741,11882.3861761556
23216,6724,6,6724,0.1543618,0.0002411903,131.480208501681,1080.43622373939
23217,141204,7,141204,3.2415979,0.0050649969,789.612325928957,22687.0821050458
23218,53792,5,53792,1.234894,0.001929522,526.17705850713,8643.51033368407
23219,6724,6,6724,0.1543618,0.0002411903,131.471700324957,1080.29639314666
23220,67240,6,67240,1.543618,0.0024119031,460.009143939354,10802.3128243712
23221,6724,3,6724,0.1543618,0.0002411903,131.482887429679,1080.48025510161
23222,981704,5,981704,22.536819,0.03521378,3023.22464003745,157685.38473968
23223,605160,8,605160,13.89256,0.021707131,1971.68427684374,97238.6935954255
23224,94136,14,94136,2.1610651,0.0033766639,657.099080959571,15123.9633795856
23225,13448,4,13448,0.3087236,0.00048238059,197.085717849907,2160.72403928396
23226,40344,14,40344,0.92617083,0.001447142,394.448211513579,6482.86158690774
23227,6724,6,6724,0.1543618,0.0002411903,131.483401805437,1080.48870572408
23228,13448,10,13448,0.3087236,0.00048238059,197.329744108057,2160.46944770943
23229,3234244,3,3234244,74.248016,0.1160125,7690.4301062135,519482.298182077
23230,114308,8,114308,2.624151,0.0041002361,985.904655853952,18364.8916636054
23231,6724,6,6724,0.1543618,0.0002411903,131.468369942558,1080.24166183336
23232,6724,5,6724,0.1543618,0.0002411903,131.484456317478,1080.50604067205
23233,6724,5,6724,0.1543618,0.0002411903,131.460709535219,1080.11578161078
23234,121032,3,121032,2.778512,0.0043414249,854.184118556143,19445.4167398526
23235,134480,3,134480,3.0872359,0.0048238062,723.493331309932,21606.8299906404
23236,20172,5,20172,0.46308541,0.00072357088,263.220647314376,3241.41842627348
23237,658952,5,658952,15.12746,0.02363666,2367.16224705143,105883.770773303
23238,60516,7,60516,1.389256,0.002170712,526.156250063275,9723.1765490015
23239,6724,5,6724,0.1543618,0.0002411903,131.485367673222,1080.52101309268
23240,114308,10,114308,2.624151,0.0041002361,854.663306993731,18363.6750583737
23241,6724,6,6724,0.1543618,0.0002411903,131.474140351929,1080.33649360412
23242,26896,14,26896,0.6174472,0.00096476119,262.92118130949,4320.4568815443
23243,6724,6,6724,0.1543618,0.0002411903,131.469327947226,1080.2573997659
23244,20172,4,20172,0.46308541,0.00072357088,262.710887754956,3241.46195203679
23245,322752,13,322752,7.4093671,0.01157714,1182.86548421981,51843.2861213619
23246,524472,7,524472,12.04022,0.018812841,2301.64688241725,84263.5688600407
23247,6724,3,6724,0.1543618,0.0002411903,131.461447329434,1080.1278991915
23248,33620,11,33620,0.77180898,0.001205952,328.556974646699,5401.66143359379
23249,6724,6,6724,0.1543618,0.0002411903,131.4624256422,1080.14397797392
23250,47068,14,47068,1.080533,0.001688333,394.151110920043,7561.75031160562
23251,67240,6,67240,1.543618,0.0024119031,460.062015011147,10804.7830812445
23252,60516,5,60516,1.389256,0.002170712,525.87786639769,9722.33573765795
23253,80688,13,80688,1.852342,0.002894284,525.855531867352,12962.0119852223
23254,127756,11,127756,2.932874,0.004582616,986.136681177238,20524.4040909573
23255,40344,6,40344,0.92617083,0.001447142,460.030341539751,6481.98704221585
23256,26896,6,26896,0.6174472,0.00096476119,262.928500187916,4320.69413956656
23257,6724,4,6724,0.1543618,0.0002411903,131.464740577555,1080.18202119339
23258,13448,5,13448,0.3087236,0.00048238059,197.061103729376,2160.18505140549
23259,6724,6,6724,0.1543618,0.0002411903,131.483320672973,1080.48737153951
23260,13448,6,13448,0.3087236,0.00048238059,197.341878102586,2160.73302852805
23261,33620,3,33620,0.77180898,0.001205952,394.409498514491,5401.32945145728
23262,221892,8,221892,5.0939388,0.0079592792,1249.12705157159,35650.8857098757
23263,67240,6,67240,1.543618,0.0024119031,460.25299150297,10801.7535110867
23264,47068,6,47068,1.080533,0.001688333,460.522673369013,7561.69177079972
23265,60516,3,60516,1.389256,0.002170712,591.7701237211,9723.32134143719
23266,33620,5,33620,0.77180898,0.001205952,328.836152640462,5402.4467484017
23267,20172,5,20172,0.46308541,0.00072357088,262.940336414437,3240.81772740025
23268,6724,4,6724,0.1543618,0.0002411903,131.476014701834,1080.3673015372
23269,26896,11,26896,0.6174472,0.00096476119,328.80019008424,4321.00180131514
23270,13448,6,13448,0.3087236,0.00048238059,197.325397808715,2160.37477625445
23271,20172,11,20172,0.46308541,0.00072357088,262.934949896748,3240.68246395352
23272,6724,7,6724,0.1543618,0.0002411903,131.477568893705,1080.39284008284
23273,13448,6,13448,0.3087236,0.00048238059,197.342325572474,2160.74509839466
23274,141204,2,141204,3.2415979,0.0050649969,920.63589840351,22690.0994344212
23275,26896,5,26896,0.6174472,0.00096476119,262.918552741237,4320.36890214038
23276,26896,5,26896,0.6174472,0.00096476119,328.836434831988,4321.95930528554
23277,53792,4,53792,1.234894,0.001929522,460.068097448713,8644.07213154171
23278,6724,6,6724,0.1543618,0.0002411903,131.477522907583,1080.3920868953
23279,6724,10,6724,0.1543618,0.0002411903,131.469568000891,1080.26134745379
23280,6724,6,6724,0.1543618,0.0002411903,131.471477729977,1080.29273263541
23281,20172,6,20172,0.46308541,0.00072357088,262.918555218901,3240.27503938159
23282,33620,7,33620,0.77180898,0.001205952,328.567004722531,5401.99299032844
23283,194996,14,194996,4.4764919,0.0069945189,1051.4733923537,31325.905736999
23284,6724,6,6724,0.1543618,0.0002411903,131.467659182134,1080.22998135936
23285,5614540,6,5614540,128.892,0.20139401,20377.9467158159,901971.16994982
23286,6724,5,6724,0.1543618,0.0002411903,131.484700065667,1080.51003757832
23287,6724,10,6724,0.1543618,0.0002411903,131.477886257524,1080.39805847922
23288,73964,13,73964,1.69798,0.002653094,525.88981581574,11883.4078651804
23289,13448,4,13448,0.3087236,0.00048238059,197.100515429961,2161.04830040102
23290,632056,7,632056,14.51001,0.02267189,2627.98509316851,101554.485639191
23291,20172,4,20172,0.46308541,0.00072357088,262.954765687588,3241.1733992626
23292,6724,6,6724,0.1543618,0.0002411903,131.46157712794,1080.13003480096
23293,73964,3,73964,1.69798,0.002653094,525.842005469813,11881.2434842497
23294,6724,5,6724,0.1543618,0.0002411903,131.467659993874,1080.22999299761
23295,20172,6,20172,0.46308541,0.00072357088,262.974447338229,3241.65548402584
23296,20172,11,20172,0.46308541,0.00072357088,262.955645744287,3241.18772321858
23297,6724,6,6724,0.1543618,0.0002411903,131.468620483328,1080.2457790287
23298,6724,6,6724,0.1543618,0.0002411903,131.46976627654,1080.26460934286
23299,40344,11,40344,0.92617083,0.001447142,394.437828667031,6482.52701064928
23300,20172,4,20172,0.46308541,0.00072357088,262.946845151102,3240.97492878144
23301,4807660,13,4807660,110.3687,0.17245109,7820.80534152083,772200.941198418
23302,255512,7,255512,5.8657479,0.0091652311,1444.97119872037,41054.6922164997
23303,181548,8,181548,4.167768,0.0065121381,1446.33857595712,29174.0897679487
23304,6724,6,6724,0.1543618,0.0002411903,131.461893480059,1080.1352339378
23305,26896,4,26896,0.6174472,0.00096476119,262.946912106091,4321.29920985182
23306,94136,2,94136,2.1610651,0.0033766639,921.366871695018,15125.5142539927
23307,13448,4,13448,0.3087236,0.00048238059,197.092429821224,2160.8738020036
23308,134480,2,134480,3.0872359,0.0048238062,855.302380778658,21610.8626347448
23309,40344,5,40344,0.92617083,0.001447142,328.796690385335,6481.36801295144
23310,20172,11,20172,0.46308541,0.00072357088,262.957112837286,3241.22962706299
23311,20172,3,20172,0.46308541,0.00072357088,262.923946007952,3240.41205719994
23312,40344,3,40344,0.92617083,0.001447142,394.129968914106,6480.81736457482
23313,6724,6,6724,0.1543618,0.0002411903,131.47816261789,1080.40259700423
23314,26896,6,26896,0.6174472,0.00096476119,328.803234474542,4321.07897326308
